timestamp,meter_id,dma_code,dma_name,flow,unit,data_class
2026-09-03T01:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.63,L/s,synthetic
2026-09-03T02:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.63,L/s,synthetic
2026-09-03T02:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.75,L/s,synthetic
2026-09-03T02:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.67,L/s,synthetic
2026-09-03T02:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.48,L/s,synthetic
2026-09-03T03:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.72,L/s,synthetic
2026-09-03T03:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.48,L/s,synthetic
2026-09-03T03:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.6,L/s,synthetic
2026-09-03T03:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.52,L/s,synthetic
2026-09-03T04:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.64,L/s,synthetic
2026-09-03T04:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.53,L/s,synthetic
2026-09-03T04:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,4.52,L/s,synthetic
2026-09-03T04:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.94,L/s,synthetic
2026-09-03T05:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.42,L/s,synthetic
2026-09-03T05:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.62,L/s,synthetic
2026-09-03T05:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.1,L/s,synthetic
2026-09-03T05:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.61,L/s,synthetic
2026-09-03T06:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.94,L/s,synthetic
2026-09-03T06:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.46,L/s,synthetic
2026-09-03T06:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.72,L/s,synthetic
2026-09-03T06:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.23,L/s,synthetic
2026-09-03T07:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.42,L/s,synthetic
2026-09-03T07:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.83,L/s,synthetic
2026-09-03T07:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.95,L/s,synthetic
2026-09-03T07:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.9,L/s,synthetic
2026-09-03T08:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.59,L/s,synthetic
2026-09-03T08:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.4,L/s,synthetic
2026-09-03T08:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.9,L/s,synthetic
2026-09-03T08:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.42,L/s,synthetic
2026-09-03T09:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.09,L/s,synthetic
2026-09-03T09:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.68,L/s,synthetic
2026-09-03T09:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.46,L/s,synthetic
2026-09-03T09:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.94,L/s,synthetic
2026-09-03T10:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.43,L/s,synthetic
2026-09-03T10:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.22,L/s,synthetic
2026-09-03T10:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.01,L/s,synthetic
2026-09-03T10:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.07,L/s,synthetic
2026-09-03T11:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.85,L/s,synthetic
2026-09-03T11:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.11,L/s,synthetic
2026-09-03T11:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.89,L/s,synthetic
2026-09-03T11:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.0,L/s,synthetic
2026-09-03T12:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.95,L/s,synthetic
2026-09-03T12:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.98,L/s,synthetic
2026-09-03T12:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.82,L/s,synthetic
2026-09-03T12:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.95,L/s,synthetic
2026-09-03T13:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.91,L/s,synthetic
2026-09-03T13:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.95,L/s,synthetic
2026-09-03T13:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.98,L/s,synthetic
2026-09-03T13:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.04,L/s,synthetic
2026-09-03T14:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.91,L/s,synthetic
2026-09-03T14:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.07,L/s,synthetic
2026-09-03T14:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.03,L/s,synthetic
2026-09-03T14:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.23,L/s,synthetic
2026-09-03T15:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.69,L/s,synthetic
2026-09-03T15:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.1,L/s,synthetic
2026-09-03T15:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.46,L/s,synthetic
2026-09-03T15:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.17,L/s,synthetic
2026-09-03T16:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.87,L/s,synthetic
2026-09-03T16:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.97,L/s,synthetic
2026-09-03T16:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.03,L/s,synthetic
2026-09-03T16:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.73,L/s,synthetic
2026-09-03T17:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.91,L/s,synthetic
2026-09-03T17:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.35,L/s,synthetic
2026-09-03T17:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.07,L/s,synthetic
2026-09-03T17:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.26,L/s,synthetic
2026-09-03T18:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.57,L/s,synthetic
2026-09-03T18:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.25,L/s,synthetic
2026-09-03T18:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.37,L/s,synthetic
2026-09-03T18:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.37,L/s,synthetic
2026-09-03T19:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.36,L/s,synthetic
2026-09-03T19:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.37,L/s,synthetic
2026-09-03T19:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,12.42,L/s,synthetic
2026-09-03T19:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.86,L/s,synthetic
2026-09-03T20:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.49,L/s,synthetic
2026-09-03T20:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,11.39,L/s,synthetic
2026-09-03T20:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.77,L/s,synthetic
2026-09-03T20:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,10.37,L/s,synthetic
2026-09-03T21:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.98,L/s,synthetic
2026-09-03T21:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,9.44,L/s,synthetic
2026-09-03T21:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.81,L/s,synthetic
2026-09-03T21:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.73,L/s,synthetic
2026-09-03T22:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.6,L/s,synthetic
2026-09-03T22:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,8.46,L/s,synthetic
2026-09-03T22:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.98,L/s,synthetic
2026-09-03T22:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.83,L/s,synthetic
2026-09-03T23:00:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.87,L/s,synthetic
2026-09-03T23:15:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.69,L/s,synthetic
2026-09-03T23:30:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.58,L/s,synthetic
2026-09-03T23:45:00,FM-01-IN,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,7.26,L/s,synthetic
2026-09-01T00:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.97,L/s,synthetic
2026-09-01T00:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.04,L/s,synthetic
2026-09-01T00:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.83,L/s,synthetic
2026-09-01T00:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.97,L/s,synthetic
2026-09-01T01:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,3.03,L/s,synthetic
2026-09-01T01:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.87,L/s,synthetic
2026-09-01T01:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.78,L/s,synthetic
2026-09-01T01:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.74,L/s,synthetic
2026-09-01T02:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.89,L/s,synthetic
2026-09-01T02:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.85,L/s,synthetic
2026-09-01T02:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.83,L/s,synthetic
2026-09-01T02:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.91,L/s,synthetic
2026-09-01T03:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.92,L/s,synthetic
2026-09-01T03:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.91,L/s,synthetic
2026-09-01T03:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.92,L/s,synthetic
2026-09-01T03:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.8,L/s,synthetic
2026-09-01T04:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.84,L/s,synthetic
2026-09-01T04:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.87,L/s,synthetic
2026-09-01T04:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.89,L/s,synthetic
2026-09-01T04:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.6,L/s,synthetic
2026-09-01T05:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.58,L/s,synthetic
2026-09-01T05:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.8,L/s,synthetic
2026-09-01T05:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.34,L/s,synthetic
2026-09-01T05:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.48,L/s,synthetic
2026-09-01T06:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.62,L/s,synthetic
2026-09-01T06:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.09,L/s,synthetic
2026-09-01T06:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.3,L/s,synthetic
2026-09-01T06:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.59,L/s,synthetic
2026-09-01T07:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.79,L/s,synthetic
2026-09-01T07:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.0,L/s,synthetic
2026-09-01T07:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.39,L/s,synthetic
2026-09-01T07:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.23,L/s,synthetic
2026-09-01T08:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.14,L/s,synthetic
2026-09-01T08:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.89,L/s,synthetic
2026-09-01T08:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.48,L/s,synthetic
2026-09-01T08:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.24,L/s,synthetic
2026-09-01T09:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.89,L/s,synthetic
2026-09-01T09:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.44,L/s,synthetic
2026-09-01T09:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.15,L/s,synthetic
2026-09-01T09:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.15,L/s,synthetic
2026-09-01T10:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.69,L/s,synthetic
2026-09-01T10:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.7,L/s,synthetic
2026-09-01T10:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.64,L/s,synthetic
2026-09-01T10:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.57,L/s,synthetic
2026-09-01T11:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.47,L/s,synthetic
2026-09-01T11:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.26,L/s,synthetic
2026-09-01T11:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.45,L/s,synthetic
2026-09-01T11:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.37,L/s,synthetic
2026-09-01T12:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.27,L/s,synthetic
2026-09-01T12:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.16,L/s,synthetic
2026-09-01T12:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.46,L/s,synthetic
2026-09-01T12:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.22,L/s,synthetic
2026-09-01T13:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.21,L/s,synthetic
2026-09-01T13:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.62,L/s,synthetic
2026-09-01T13:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.27,L/s,synthetic
2026-09-01T13:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.36,L/s,synthetic
2026-09-01T14:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.42,L/s,synthetic
2026-09-01T14:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.43,L/s,synthetic
2026-09-01T14:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.31,L/s,synthetic
2026-09-01T14:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.38,L/s,synthetic
2026-09-01T15:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.6,L/s,synthetic
2026-09-01T15:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.53,L/s,synthetic
2026-09-01T15:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.65,L/s,synthetic
2026-09-01T15:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.52,L/s,synthetic
2026-09-01T16:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.86,L/s,synthetic
2026-09-01T16:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.22,L/s,synthetic
2026-09-01T16:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.25,L/s,synthetic
2026-09-01T16:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.48,L/s,synthetic
2026-09-01T17:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.92,L/s,synthetic
2026-09-01T17:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.25,L/s,synthetic
2026-09-01T17:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.52,L/s,synthetic
2026-09-01T17:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.7,L/s,synthetic
2026-09-01T18:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.13,L/s,synthetic
2026-09-01T18:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.46,L/s,synthetic
2026-09-01T18:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.58,L/s,synthetic
2026-09-01T18:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.36,L/s,synthetic
2026-09-01T19:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.93,L/s,synthetic
2026-09-01T19:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.38,L/s,synthetic
2026-09-01T19:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.28,L/s,synthetic
2026-09-01T19:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.28,L/s,synthetic
2026-09-01T20:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.99,L/s,synthetic
2026-09-01T20:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.77,L/s,synthetic
2026-09-01T20:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.58,L/s,synthetic
2026-09-01T20:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.22,L/s,synthetic
2026-09-01T21:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.68,L/s,synthetic
2026-09-01T21:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.5,L/s,synthetic
2026-09-01T21:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.34,L/s,synthetic
2026-09-01T21:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.1,L/s,synthetic
2026-09-01T22:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.89,L/s,synthetic
2026-09-01T22:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.68,L/s,synthetic
2026-09-01T22:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.52,L/s,synthetic
2026-09-01T22:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.26,L/s,synthetic
2026-09-01T23:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.08,L/s,synthetic
2026-09-01T23:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.22,L/s,synthetic
2026-09-01T23:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.07,L/s,synthetic
2026-09-01T23:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.24,L/s,synthetic
2026-09-02T00:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.91,L/s,synthetic
2026-09-02T00:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.97,L/s,synthetic
2026-09-02T00:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.96,L/s,synthetic
2026-09-02T00:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.13,L/s,synthetic
2026-09-02T01:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.96,L/s,synthetic
2026-09-02T01:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.9,L/s,synthetic
2026-09-02T01:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.92,L/s,synthetic
2026-09-02T01:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,3.02,L/s,synthetic
2026-09-02T02:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.75,L/s,synthetic
2026-09-02T02:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.95,L/s,synthetic
2026-09-02T02:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.98,L/s,synthetic
2026-09-02T02:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.99,L/s,synthetic
2026-09-02T03:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.96,L/s,synthetic
2026-09-02T03:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.83,L/s,synthetic
2026-09-02T03:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.85,L/s,synthetic
2026-09-02T03:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.95,L/s,synthetic
2026-09-02T04:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.85,L/s,synthetic
2026-09-02T04:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.88,L/s,synthetic
2026-09-02T04:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.77,L/s,synthetic
2026-09-02T04:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.34,L/s,synthetic
2026-09-02T05:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.71,L/s,synthetic
2026-09-02T05:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.84,L/s,synthetic
2026-09-02T05:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.07,L/s,synthetic
2026-09-02T05:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.44,L/s,synthetic
2026-09-02T06:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.83,L/s,synthetic
2026-09-02T06:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.09,L/s,synthetic
2026-09-02T06:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.46,L/s,synthetic
2026-09-02T06:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.74,L/s,synthetic
2026-09-02T07:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.92,L/s,synthetic
2026-09-02T07:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.09,L/s,synthetic
2026-09-02T07:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.04,L/s,synthetic
2026-09-02T07:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.05,L/s,synthetic
2026-09-02T08:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.75,L/s,synthetic
2026-09-02T08:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.62,L/s,synthetic
2026-09-02T08:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.35,L/s,synthetic
2026-09-02T08:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.14,L/s,synthetic
2026-09-02T09:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.01,L/s,synthetic
2026-09-02T09:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.57,L/s,synthetic
2026-09-02T09:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.3,L/s,synthetic
2026-09-02T09:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.93,L/s,synthetic
2026-09-02T10:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.87,L/s,synthetic
2026-09-02T10:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.88,L/s,synthetic
2026-09-02T10:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.55,L/s,synthetic
2026-09-02T10:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.38,L/s,synthetic
