timestamp,sensor_id,dma_code,dma_name,latitude,longitude,pressure,unit,data_class
2026-09-01T09:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.29,mH2O,synthetic
2026-09-01T10:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.58,mH2O,synthetic
2026-09-01T10:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.55,mH2O,synthetic
2026-09-01T10:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.81,mH2O,synthetic
2026-09-01T10:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.76,mH2O,synthetic
2026-09-01T11:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.96,mH2O,synthetic
2026-09-01T11:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.09,mH2O,synthetic
2026-09-01T11:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.03,mH2O,synthetic
2026-09-01T11:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.1,mH2O,synthetic
2026-09-01T12:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.63,mH2O,synthetic
2026-09-01T12:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.92,mH2O,synthetic
2026-09-01T12:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.06,mH2O,synthetic
2026-09-01T12:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.14,mH2O,synthetic
2026-09-01T13:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.65,mH2O,synthetic
2026-09-01T13:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.03,mH2O,synthetic
2026-09-01T13:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.26,mH2O,synthetic
2026-09-01T13:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.96,mH2O,synthetic
2026-09-01T14:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.97,mH2O,synthetic
2026-09-01T14:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.08,mH2O,synthetic
2026-09-01T14:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.02,mH2O,synthetic
2026-09-01T14:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.09,mH2O,synthetic
2026-09-01T15:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.91,mH2O,synthetic
2026-09-01T15:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.87,mH2O,synthetic
2026-09-01T15:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.57,mH2O,synthetic
2026-09-01T15:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.56,mH2O,synthetic
2026-09-01T16:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.69,mH2O,synthetic
2026-09-01T16:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.11,mH2O,synthetic
2026-09-01T16:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.79,mH2O,synthetic
2026-09-01T16:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.31,mH2O,synthetic
2026-09-01T17:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.11,mH2O,synthetic
2026-09-01T17:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.21,mH2O,synthetic
2026-09-01T17:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.01,mH2O,synthetic
2026-09-01T17:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.0,mH2O,synthetic
2026-09-01T18:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.41,mH2O,synthetic
2026-09-01T18:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.18,mH2O,synthetic
2026-09-01T18:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.77,mH2O,synthetic
2026-09-01T18:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.55,mH2O,synthetic
2026-09-01T19:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.63,mH2O,synthetic
2026-09-01T19:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.4,mH2O,synthetic
2026-09-01T19:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.84,mH2O,synthetic
2026-09-01T19:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.93,mH2O,synthetic
2026-09-01T20:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.92,mH2O,synthetic
2026-09-01T20:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.35,mH2O,synthetic
2026-09-01T20:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.93,mH2O,synthetic
2026-09-01T20:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.44,mH2O,synthetic
2026-09-01T21:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.77,mH2O,synthetic
2026-09-01T21:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.35,mH2O,synthetic
2026-09-01T21:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.94,mH2O,synthetic
2026-09-01T21:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.15,mH2O,synthetic
2026-09-01T22:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.44,mH2O,synthetic
2026-09-01T22:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.3,mH2O,synthetic
2026-09-01T22:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.78,mH2O,synthetic
2026-09-01T22:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.68,mH2O,synthetic
2026-09-01T23:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.66,mH2O,synthetic
2026-09-01T23:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.9,mH2O,synthetic
2026-09-01T23:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.56,mH2O,synthetic
2026-09-01T23:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.13,mH2O,synthetic
2026-09-02T00:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.66,mH2O,synthetic
2026-09-02T00:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.61,mH2O,synthetic
2026-09-02T00:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.58,mH2O,synthetic
2026-09-02T00:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.79,mH2O,synthetic
2026-09-02T01:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.19,mH2O,synthetic
2026-09-02T01:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.92,mH2O,synthetic
2026-09-02T01:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.74,mH2O,synthetic
2026-09-02T01:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.08,mH2O,synthetic
2026-09-02T02:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.08,mH2O,synthetic
2026-09-02T02:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.23,mH2O,synthetic
2026-09-02T02:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.52,mH2O,synthetic
2026-09-02T02:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.65,mH2O,synthetic
2026-09-02T03:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.84,mH2O,synthetic
2026-09-02T03:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.57,mH2O,synthetic
2026-09-02T03:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.32,mH2O,synthetic
2026-09-02T03:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.22,mH2O,synthetic
2026-09-02T04:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.15,mH2O,synthetic
2026-09-02T04:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.2,mH2O,synthetic
2026-09-02T04:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.49,mH2O,synthetic
2026-09-02T04:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.98,mH2O,synthetic
2026-09-02T05:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.61,mH2O,synthetic
2026-09-02T05:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.87,mH2O,synthetic
2026-09-02T05:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.86,mH2O,synthetic
2026-09-02T05:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.87,mH2O,synthetic
2026-09-02T06:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.21,mH2O,synthetic
2026-09-02T06:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.31,mH2O,synthetic
2026-09-02T06:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.76,mH2O,synthetic
2026-09-02T06:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.45,mH2O,synthetic
2026-09-02T07:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.48,mH2O,synthetic
2026-09-02T07:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.02,mH2O,synthetic
2026-09-02T07:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.3,mH2O,synthetic
2026-09-02T07:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.28,mH2O,synthetic
2026-09-02T08:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.76,mH2O,synthetic
2026-09-02T08:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.32,mH2O,synthetic
2026-09-02T08:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.76,mH2O,synthetic
2026-09-02T08:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.11,mH2O,synthetic
2026-09-02T09:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.98,mH2O,synthetic
2026-09-02T09:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.66,mH2O,synthetic
2026-09-02T09:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.87,mH2O,synthetic
2026-09-02T09:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.02,mH2O,synthetic
2026-09-02T10:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.83,mH2O,synthetic
2026-09-02T10:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.66,mH2O,synthetic
2026-09-02T10:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.77,mH2O,synthetic
2026-09-02T10:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.93,mH2O,synthetic
2026-09-02T11:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.19,mH2O,synthetic
2026-09-02T11:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.04,mH2O,synthetic
2026-09-02T11:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.92,mH2O,synthetic
2026-09-02T11:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.15,mH2O,synthetic
2026-09-02T12:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.47,mH2O,synthetic
2026-09-02T12:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.3,mH2O,synthetic
2026-09-02T12:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.15,mH2O,synthetic
2026-09-02T12:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.75,mH2O,synthetic
2026-09-02T13:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.82,mH2O,synthetic
2026-09-02T13:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.73,mH2O,synthetic
2026-09-02T13:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.92,mH2O,synthetic
2026-09-02T13:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.84,mH2O,synthetic
2026-09-02T14:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.35,mH2O,synthetic
2026-09-02T14:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.07,mH2O,synthetic
2026-09-02T14:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.65,mH2O,synthetic
2026-09-02T14:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.0,mH2O,synthetic
2026-09-02T15:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.02,mH2O,synthetic
2026-09-02T15:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.76,mH2O,synthetic
2026-09-02T15:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.47,mH2O,synthetic
2026-09-02T15:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.44,mH2O,synthetic
2026-09-02T16:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.31,mH2O,synthetic
2026-09-02T16:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.16,mH2O,synthetic
2026-09-02T16:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.71,mH2O,synthetic
2026-09-02T16:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.58,mH2O,synthetic
2026-09-02T17:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.73,mH2O,synthetic
2026-09-02T17:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.01,mH2O,synthetic
2026-09-02T17:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.65,mH2O,synthetic
2026-09-02T17:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.51,mH2O,synthetic
2026-09-02T18:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.51,mH2O,synthetic
2026-09-02T18:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.65,mH2O,synthetic
2026-09-02T18:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.85,mH2O,synthetic
2026-09-02T18:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.23,mH2O,synthetic
2026-09-02T19:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.22,mH2O,synthetic
2026-09-02T19:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.54,mH2O,synthetic
2026-09-02T19:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,27.48,mH2O,synthetic
2026-09-02T19:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.66,mH2O,synthetic
2026-09-02T20:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,28.42,mH2O,synthetic
2026-09-02T20:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,29.36,mH2O,synthetic
2026-09-02T20:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.13,mH2O,synthetic
2026-09-02T20:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.37,mH2O,synthetic
2026-09-02T21:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,30.72,mH2O,synthetic
2026-09-02T21:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.36,mH2O,synthetic
2026-09-02T21:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,31.91,mH2O,synthetic
2026-09-02T21:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.35,mH2O,synthetic
2026-09-02T22:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.42,mH2O,synthetic
2026-09-02T22:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.29,mH2O,synthetic
2026-09-02T22:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.75,mH2O,synthetic
2026-09-02T22:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.69,mH2O,synthetic
2026-09-02T23:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.42,mH2O,synthetic
2026-09-02T23:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.79,mH2O,synthetic
2026-09-02T23:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,32.65,mH2O,synthetic
2026-09-02T23:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.11,mH2O,synthetic
2026-09-03T00:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.9,mH2O,synthetic
2026-09-03T00:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.03,mH2O,synthetic
2026-09-03T00:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.67,mH2O,synthetic
2026-09-03T00:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,33.9,mH2O,synthetic
2026-09-03T01:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.37,mH2O,synthetic
2026-09-03T01:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.69,mH2O,synthetic
2026-09-03T01:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.61,mH2O,synthetic
2026-09-03T01:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,34.9,mH2O,synthetic
2026-09-03T02:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.64,mH2O,synthetic
2026-09-03T02:15:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.31,mH2O,synthetic
2026-09-03T02:30:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.37,mH2O,synthetic
2026-09-03T02:45:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.6,mH2O,synthetic
2026-09-03T03:00:00,PL-01-DIST,1350-00-01-01,東港所琉球鄉本福村等小區計劃-琉球白沙線,22.3484574,120.3887195,35.73,mH2O,synthetic
